arm,baselineNet,canonicalEntryPrice,day,delaySeconds,direction,entryImprovement,exitReason,ff_0.10,ff_0.25,ff_0.50,ff_1.00,ltfEntryPrice,ltfEntryTime,mae,mfe,net,noFillReason,parentAvailableTime,parentId,partition,stopPts,timeframe,triggered
ARM5_SECOND_PUSH,124.63,29642.75,2026-05-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-21 13:13:00,OFH13-20260521131300-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,124.63,29642.75,2026-05-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-21 13:13:00,OFH13-20260521131300-+1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,124.63,29642.75,2026-05-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-21 13:13:00,OFH13-20260521131300-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,124.63,29642.75,2026-05-21,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-21 13:13:00,OFH13-20260521131300-+1,IR,,30s,FALSE
ARM0_CANONICAL,-19.919999999999273,30256.25,2026-05-26,0,-1,-0.0,STOP,AMB,AMB,FAV,ADV,30256.25,2026-05-26 12:51:00,20.75,7.5,-19.919999999999273,,2026-05-26 12:51:00,OFH13-20260526125100--1,IR,19.049999999999997,30s,TRUE
ARM1_RECLAIM,-19.919999999999273,30256.25,2026-05-26,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-26 12:51:00,OFH13-20260526125100--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-19.919999999999273,30256.25,2026-05-26,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-26 12:51:00,OFH13-20260526125100--1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-19.919999999999273,30256.25,2026-05-26,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-26 12:51:00,OFH13-20260526125100--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-19.919999999999273,30256.25,2026-05-26,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-26 12:51:00,OFH13-20260526125100--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-19.919999999999273,30256.25,2026-05-26,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-26 12:51:00,OFH13-20260526125100--1,IR,,30s,FALSE
ARM6_V_RECOVERY,-19.919999999999273,30256.25,2026-05-26,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-26 12:51:00,OFH13-20260526125100--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-19.919999999999273,30256.25,2026-05-26,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-26 12:51:00,OFH13-20260526125100--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-19.919999999999273,30256.25,2026-05-26,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-26 12:51:00,OFH13-20260526125100--1,IR,,30s,FALSE
ARM0_CANONICAL,107.63,30343.25,2026-05-27,0,-1,-0.0,TIME,AMB,AMB,FAV,FAV,30343.25,2026-05-27 10:17:00,9.75,171.5,107.63,,2026-05-27 10:17:00,OFH13-20260527101700--1,IR,51.525000000000006,30s,TRUE
ARM1_RECLAIM,107.63,30343.25,2026-05-27,210,-1,-35.25,TIME,AMB,AMB,AMB,FAV,30308.0,2026-05-27 10:20:30,31.0,136.25,108.63,,2026-05-27 10:17:00,OFH13-20260527101700--1,IR,51.525000000000006,30s,TRUE
ARM2_PULLBACK_REEXPAND,107.63,30343.25,2026-05-27,60,-1,-13.0,TIME,AMB,FAV,FAV,FAV,30330.25,2026-05-27 10:18:00,9.0,158.5,103.88,,2026-05-27 10:17:00,OFH13-20260527101700--1,IR,51.525000000000006,30s,TRUE
ARM3_SWEEP_RECLAIM,107.63,30343.25,2026-05-27,930,-1,-120.0,STOP,AMB,AMB,AMB,FAV,30223.25,2026-05-27 10:32:30,52.25,51.5,-52.39500000000145,,2026-05-27 10:17:00,OFH13-20260527101700--1,IR,51.525000000000006,30s,TRUE
ARM4_DETECT_CONFIRM,107.63,30343.25,2026-05-27,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-05-27 10:17:00,OFH13-20260527101700--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,107.63,30343.25,2026-05-27,,-1,,,,,,,,,,,,NO_SECOND_PUSH,2026-05-27 10:17:00,OFH13-20260527101700--1,IR,,30s,FALSE
ARM6_V_RECOVERY,107.63,30343.25,2026-05-27,210,-1,-35.25,TIME,AMB,AMB,AMB,FAV,30308.0,2026-05-27 10:20:30,31.0,136.25,108.63,,2026-05-27 10:17:00,OFH13-20260527101700--1,IR,51.525000000000006,30s,TRUE
ARM7_COMPRESSION_RELEASE,107.63,30343.25,2026-05-27,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-05-27 10:17:00,OFH13-20260527101700--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,107.63,30343.25,2026-05-27,,-1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2026-05-27 10:17:00,OFH13-20260527101700--1,IR,,30s,FALSE
ARM0_CANONICAL,167.13,30361.5,2026-05-28,0,1,0.0,TIME,FAV,FAV,FAV,FAV,30361.5,2026-05-28 10:24:00,2.5,184.25,167.13,,2026-05-28 10:24:00,OFH13-20260528102400-+1,IR,61.237500000000004,30s,TRUE
ARM1_RECLAIM,167.13,30361.5,2026-05-28,1020,1,-93.25,TIME,AMB,ADV,ADV,FAV,30454.75,2026-05-28 10:41:00,38.25,134.75,115.38,,2026-05-28 10:24:00,OFH13-20260528102400-+1,IR,61.237500000000004,30s,TRUE
ARM2_PULLBACK_REEXPAND,167.13,30361.5,2026-05-28,180,1,-66.0,TIME,AMB,ADV,FAV,FAV,30427.5,2026-05-28 10:27:00,24.5,134.25,131.38,,2026-05-28 10:24:00,OFH13-20260528102400-+1,IR,61.237500000000004,30s,TRUE
ARM3_SWEEP_RECLAIM,167.13,30361.5,2026-05-28,1410,1,-77.0,TIME,AMB,ADV,FAV,FAV,30438.5,2026-05-28 10:47:30,15.0,151.0,122.38,,2026-05-28 10:24:00,OFH13-20260528102400-+1,IR,61.237500000000004,30s,TRUE
ARM4_DETECT_CONFIRM,167.13,30361.5,2026-05-28,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-05-28 10:24:00,OFH13-20260528102400-+1,IR,,30s,FALSE
ARM5_SECOND_PUSH,167.13,30361.5,2026-05-28,,1,,,,,,,,,,,,NO_SECOND_PUSH,2026-05-28 10:24:00,OFH13-20260528102400-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,167.13,30361.5,2026-05-28,690,1,-56.0,TIME,AMB,AMB,FAV,FAV,30417.5,2026-05-28 10:35:30,14.5,162.25,156.38,,2026-05-28 10:24:00,OFH13-20260528102400-+1,IR,61.237500000000004,30s,TRUE
ARM7_COMPRESSION_RELEASE,167.13,30361.5,2026-05-28,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-05-28 10:24:00,OFH13-20260528102400-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,167.13,30361.5,2026-05-28,,1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2026-05-28 10:24:00,OFH13-20260528102400-+1,IR,,30s,FALSE
ARM0_CANONICAL,-47.351250000000725,30620.0,2026-05-29,0,-1,-0.0,STOP,AMB,AMB,AMB,ADV,30620.0,2026-05-29 10:51:00,59.5,16.5,-47.351250000000725,,2026-05-29 10:51:00,OFH13-20260529105100--1,IR,46.48125,30s,TRUE
ARM1_RECLAIM,-47.351250000000725,30620.0,2026-05-29,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-29 10:51:00,OFH13-20260529105100--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-47.351250000000725,30620.0,2026-05-29,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-29 10:51:00,OFH13-20260529105100--1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-47.351250000000725,30620.0,2026-05-29,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-29 10:51:00,OFH13-20260529105100--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-47.351250000000725,30620.0,2026-05-29,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-29 10:51:00,OFH13-20260529105100--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-47.351250000000725,30620.0,2026-05-29,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-29 10:51:00,OFH13-20260529105100--1,IR,,30s,FALSE
ARM6_V_RECOVERY,-47.351250000000725,30620.0,2026-05-29,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-29 10:51:00,OFH13-20260529105100--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-47.351250000000725,30620.0,2026-05-29,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-29 10:51:00,OFH13-20260529105100--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-47.351250000000725,30620.0,2026-05-29,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-05-29 10:51:00,OFH13-20260529105100--1,IR,,30s,FALSE
ARM0_CANONICAL,89.13,30852.75,2026-06-01,0,1,0.0,TIME,AMB,AMB,ADV,FAV,30852.75,2026-06-01 13:25:00,9.75,135.0,89.13,,2026-06-01 13:25:00,OFH13-20260601132500-+1,IR,15.693750000000001,30s,TRUE
ARM1_RECLAIM,89.13,30852.75,2026-06-01,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-01 13:25:00,OFH13-20260601132500-+1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,89.13,30852.75,2026-06-01,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-01 13:25:00,OFH13-20260601132500-+1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,89.13,30852.75,2026-06-01,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-01 13:25:00,OFH13-20260601132500-+1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,89.13,30852.75,2026-06-01,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-01 13:25:00,OFH13-20260601132500-+1,IR,,30s,FALSE
ARM5_SECOND_PUSH,89.13,30852.75,2026-06-01,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-01 13:25:00,OFH13-20260601132500-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,89.13,30852.75,2026-06-01,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-01 13:25:00,OFH13-20260601132500-+1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,89.13,30852.75,2026-06-01,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-01 13:25:00,OFH13-20260601132500-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,89.13,30852.75,2026-06-01,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-01 13:25:00,OFH13-20260601132500-+1,IR,,30s,FALSE
ARM0_CANONICAL,133.13,29862.75,2026-06-05,0,-1,-0.0,TIME,ADV,ADV,ADV,ADV,29862.75,2026-06-05 12:23:00,22.75,206.0,133.13,,2026-06-05 12:23:00,OFH13-20260605122300--1,IR,33.76875,30s,TRUE
ARM1_RECLAIM,133.13,29862.75,2026-06-05,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-05 12:23:00,OFH13-20260605122300--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,133.13,29862.75,2026-06-05,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-05 12:23:00,OFH13-20260605122300--1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,133.13,29862.75,2026-06-05,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-05 12:23:00,OFH13-20260605122300--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,133.13,29862.75,2026-06-05,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-05 12:23:00,OFH13-20260605122300--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,133.13,29862.75,2026-06-05,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-05 12:23:00,OFH13-20260605122300--1,IR,,30s,FALSE
ARM6_V_RECOVERY,133.13,29862.75,2026-06-05,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-05 12:23:00,OFH13-20260605122300--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,133.13,29862.75,2026-06-05,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-05 12:23:00,OFH13-20260605122300--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,133.13,29862.75,2026-06-05,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-05 12:23:00,OFH13-20260605122300--1,IR,,30s,FALSE
ARM0_CANONICAL,-67.995,29711.75,2026-06-08,0,-1,-0.0,STOP,AMB,AMB,FAV,ADV,29711.75,2026-06-08 10:18:00,76.75,29.75,-67.995,,2026-06-08 10:18:00,OFH13-20260608101800--1,IR,67.125,30s,TRUE
ARM1_RECLAIM,-67.995,29711.75,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 10:18:00,OFH13-20260608101800--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-67.995,29711.75,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 10:18:00,OFH13-20260608101800--1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-67.995,29711.75,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 10:18:00,OFH13-20260608101800--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-67.995,29711.75,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 10:18:00,OFH13-20260608101800--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-67.995,29711.75,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 10:18:00,OFH13-20260608101800--1,IR,,30s,FALSE
ARM6_V_RECOVERY,-67.995,29711.75,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 10:18:00,OFH13-20260608101800--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-67.995,29711.75,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 10:18:00,OFH13-20260608101800--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-67.995,29711.75,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 10:18:00,OFH13-20260608101800--1,IR,,30s,FALSE
ARM0_CANONICAL,-34.11375000000145,29814.0,2026-06-08,0,-1,-0.0,STOP,AMB,AMB,ADV,ADV,29814.0,2026-06-08 13:05:00,35.75,10.25,-34.11375000000145,,2026-06-08 13:05:00,OFH13-20260608130500--1,IR,33.243750000000006,30s,TRUE
ARM1_RECLAIM,-34.11375000000145,29814.0,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 13:05:00,OFH13-20260608130500--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-34.11375000000145,29814.0,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 13:05:00,OFH13-20260608130500--1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-34.11375000000145,29814.0,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 13:05:00,OFH13-20260608130500--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-34.11375000000145,29814.0,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 13:05:00,OFH13-20260608130500--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-34.11375000000145,29814.0,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 13:05:00,OFH13-20260608130500--1,IR,,30s,FALSE
ARM6_V_RECOVERY,-34.11375000000145,29814.0,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 13:05:00,OFH13-20260608130500--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-34.11375000000145,29814.0,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 13:05:00,OFH13-20260608130500--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-34.11375000000145,29814.0,2026-06-08,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-08 13:05:00,OFH13-20260608130500--1,IR,,30s,FALSE
ARM0_CANONICAL,282.63,28855.5,2026-06-09,0,1,0.0,TIME,FAV,FAV,FAV,FAV,28855.5,2026-06-09 13:11:00,0.0,365.25,282.63,,2026-06-09 13:11:00,OFH13-20260609131100-+1,IR,87.82499999999999,30s,TRUE
ARM1_RECLAIM,282.63,28855.5,2026-06-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-09 13:11:00,OFH13-20260609131100-+1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,282.63,28855.5,2026-06-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-09 13:11:00,OFH13-20260609131100-+1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,282.63,28855.5,2026-06-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-09 13:11:00,OFH13-20260609131100-+1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,282.63,28855.5,2026-06-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-09 13:11:00,OFH13-20260609131100-+1,IR,,30s,FALSE
ARM5_SECOND_PUSH,282.63,28855.5,2026-06-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-09 13:11:00,OFH13-20260609131100-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,282.63,28855.5,2026-06-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-09 13:11:00,OFH13-20260609131100-+1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,282.63,28855.5,2026-06-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-09 13:11:00,OFH13-20260609131100-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,282.63,28855.5,2026-06-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-09 13:11:00,OFH13-20260609131100-+1,IR,,30s,FALSE
ARM0_CANONICAL,-59.48249999999927,30370.5,2026-06-17,0,-1,-0.0,STOP,AMB,AMB,ADV,ADV,30370.5,2026-06-17 10:50:00,64.0,16.25,-59.48249999999927,,2026-06-17 10:50:00,OFH13-20260617105000--1,IR,58.612500000000004,30s,TRUE
ARM1_RECLAIM,-59.48249999999927,30370.5,2026-06-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-17 10:50:00,OFH13-20260617105000--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-59.48249999999927,30370.5,2026-06-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-17 10:50:00,OFH13-20260617105000--1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-59.48249999999927,30370.5,2026-06-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-17 10:50:00,OFH13-20260617105000--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-59.48249999999927,30370.5,2026-06-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-17 10:50:00,OFH13-20260617105000--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-59.48249999999927,30370.5,2026-06-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-17 10:50:00,OFH13-20260617105000--1,IR,,30s,FALSE
ARM6_V_RECOVERY,-59.48249999999927,30370.5,2026-06-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-17 10:50:00,OFH13-20260617105000--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-59.48249999999927,30370.5,2026-06-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-17 10:50:00,OFH13-20260617105000--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-59.48249999999927,30370.5,2026-06-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-17 10:50:00,OFH13-20260617105000--1,IR,,30s,FALSE
ARM0_CANONICAL,-52.038750000000725,30549.0,2026-06-18,0,1,0.0,STOP,AMB,ADV,ADV,ADV,30549.0,2026-06-18 10:28:00,85.75,4.0,-52.038750000000725,,2026-06-18 10:28:00,OFH13-20260618102800-+1,IR,51.168749999999996,30s,TRUE
ARM1_RECLAIM,-52.038750000000725,30549.0,2026-06-18,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-18 10:28:00,OFH13-20260618102800-+1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-52.038750000000725,30549.0,2026-06-18,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-18 10:28:00,OFH13-20260618102800-+1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-52.038750000000725,30549.0,2026-06-18,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-18 10:28:00,OFH13-20260618102800-+1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-52.038750000000725,30549.0,2026-06-18,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-18 10:28:00,OFH13-20260618102800-+1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-52.038750000000725,30549.0,2026-06-18,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-18 10:28:00,OFH13-20260618102800-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,-52.038750000000725,30549.0,2026-06-18,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-18 10:28:00,OFH13-20260618102800-+1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-52.038750000000725,30549.0,2026-06-18,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-18 10:28:00,OFH13-20260618102800-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-52.038750000000725,30549.0,2026-06-18,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-18 10:28:00,OFH13-20260618102800-+1,IR,,30s,FALSE
ARM0_CANONICAL,-36.87,29836.25,2026-06-23,0,1,0.0,STOP,FAV,FAV,FAV,FAV,29836.25,2026-06-23 12:21:00,41.25,70.5,-36.87,,2026-06-23 12:21:00,OFH13-20260623122100-+1,IR,36.0,30s,TRUE
ARM1_RECLAIM,-36.87,29836.25,2026-06-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-23 12:21:00,OFH13-20260623122100-+1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-36.87,29836.25,2026-06-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-23 12:21:00,OFH13-20260623122100-+1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-36.87,29836.25,2026-06-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-23 12:21:00,OFH13-20260623122100-+1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-36.87,29836.25,2026-06-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-23 12:21:00,OFH13-20260623122100-+1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-36.87,29836.25,2026-06-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-23 12:21:00,OFH13-20260623122100-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,-36.87,29836.25,2026-06-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-23 12:21:00,OFH13-20260623122100-+1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-36.87,29836.25,2026-06-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-23 12:21:00,OFH13-20260623122100-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-36.87,29836.25,2026-06-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-23 12:21:00,OFH13-20260623122100-+1,IR,,30s,FALSE
ARM0_CANONICAL,-50.070000000000725,29743.75,2026-06-24,0,-1,-0.0,STOP,ADV,ADV,ADV,ADV,29743.75,2026-06-24 11:27:00,58.75,2.0,-50.070000000000725,,2026-06-24 11:27:00,OFH13-20260624112700--1,IR,49.199999999999996,30s,TRUE
ARM1_RECLAIM,-50.070000000000725,29743.75,2026-06-24,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-24 11:27:00,OFH13-20260624112700--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-50.070000000000725,29743.75,2026-06-24,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-24 11:27:00,OFH13-20260624112700--1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-50.070000000000725,29743.75,2026-06-24,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-24 11:27:00,OFH13-20260624112700--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-50.070000000000725,29743.75,2026-06-24,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-24 11:27:00,OFH13-20260624112700--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-50.070000000000725,29743.75,2026-06-24,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-24 11:27:00,OFH13-20260624112700--1,IR,,30s,FALSE
ARM6_V_RECOVERY,-50.070000000000725,29743.75,2026-06-24,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-24 11:27:00,OFH13-20260624112700--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-50.070000000000725,29743.75,2026-06-24,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-24 11:27:00,OFH13-20260624112700--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-50.070000000000725,29743.75,2026-06-24,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-06-24 11:27:00,OFH13-20260624112700--1,IR,,30s,FALSE
ARM0_CANONICAL,-59.20124999999927,30366.25,2026-06-30,0,1,0.0,STOP,AMB,ADV,ADV,ADV,30366.25,2026-06-30 10:06:00,60.5,5.5,-59.20124999999927,,2026-06-30 10:06:00,OFH13-20260630100600-+1,IR,58.331250000000004,30s,TRUE
